   Nr |                      x |               math.tan |              cont_frac |            poly_approx |   err_frac |   err_poly |       t_libr |       t_frac |       t_poly
  154 |     -1.177089854513738 |     -2.407351356143329 |     -2.407351356142322 |     -2.407353286987111 |   1.01e-12 |   1.93e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  155 |     -0.532810245421981 |     -0.589698247773554 |     -0.589698247772554 |     -0.589688408248161 |   1.00e-12 |   9.84e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  156 |      1.499559475516648 |     14.013924626644448 |     14.013924626645444 |     14.013924626644878 |   9.97e-13 |   4.30e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
  157 |     -0.225086113547595 |     -0.228965996508242 |     -0.228965996507242 |     -0.228965995828353 |   1.00e-12 |   6.80e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  158 |     -0.784650879766379 |     -0.998506548491731 |     -0.998506548490731 |     -0.997686769649192 |   1.00e-12 |   8.20e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  159 |      0.355629999759158 |      0.371421875075050 |      0.371421875076050 |      0.371421767570670 |   1.00e-12 |   1.08e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  160 |      0.591508709010333 |      0.671742927294535 |      0.671742927295534 |      0.671710895793352 |   1.00e-12 |   3.20e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  161 |      0.730823679094514 |      0.896401968851966 |      0.896401968852965 |      0.896042656763941 |   1.00e-12 |   3.59e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  162 |     -0.529255657886657 |     -0.584917574464368 |     -0.584917574463367 |     -0.584908449182530 |   1.00e-12 |   9.13e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  163 |      1.334741651794828 |      4.157327945451363 |      4.157327945452363 |      4.157327965325108 |   1.00e-12 |   1.99e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  164 |      0.294805548385308 |      0.303653826146684 |      0.303653826147684 |      0.303653812717251 |   1.00e-12 |   1.34e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  165 |     -1.139223270632053 |     -2.171428543199748 |     -2.171428543198746 |     -2.171432916088801 |   1.00e-12 |   4.37e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  166 |      1.416199080321388 |      6.416805798570619 |      6.416805798571609 |      6.416805799014922 |   9.90e-13 |   4.44e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  167 |      0.518276071729014 |      0.570275006618601 |      0.570275006619600 |      0.570267798519434 |   1.00e-12 |   7.21e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  168 |     -0.235525220654989 |     -0.239979101853436 |     -0.239979101852436 |     -0.239979100731730 |   1.00e-12 |   1.12e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  169 |      0.843230510102809 |      1.122909920475466 |      1.122909920476465 |      1.123340366346715 |   9.99e-13 |   4.30e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  170 |      0.655543330320152 |      0.768988385773092 |      0.768988385774092 |      0.768885272453740 |   1.00e-12 |   1.03e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  171 |     -0.924045334103021 |     -1.324344795354363 |     -1.324344795353362 |     -1.324499829322788 |   1.00e-12 |   1.55e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  172 |      0.595999277367157 |      0.678279575036764 |      0.678279575037764 |      0.678244676850933 |   1.00e-12 |   3.49e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  173 |      0.079151302346615 |      0.079317010038688 |      0.079317010039688 |      0.079317010038681 |   1.00e-12 |   6.79e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
  174 |      1.131162207679159 |      2.126150317185645 |      2.126150317186643 |      2.126155471991571 |   9.98e-13 |   5.15e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  175 |     -1.254267276975443 |     -3.053046475098664 |     -3.053046475097664 |     -3.053046750275155 |   1.00e-12 |   2.75e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  176 |      0.551452082777697 |      0.615104912778512 |      0.615104912779512 |      0.615090415033519 |   9.99e-13 |   1.45e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  177 |     -0.924821528860599 |     -1.326484549654494 |     -1.326484549653495 |     -1.326637968628100 |   9.99e-13 |   1.53e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  178 |     -0.598620594586309 |     -0.682113689580062 |     -0.682113689579062 |     -0.682077011015464 |   1.00e-12 |   3.67e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  179 |     -0.231851516309043 |     -0.236097233825994 |     -0.236097233824994 |     -0.236097232883089 |   1.00e-12 |   9.43e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  180 |      0.842600366654568 |      1.121486219549383 |      1.121486219550381 |      1.121919889601872 |   9.99e-13 |   4.34e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  181 |      0.444879970547349 |      0.476755841795673 |      0.476755841796673 |      0.476754539899186 |   1.00e-12 |   1.30e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  182 |      0.659534698220338 |      0.775359610823684 |      0.775359610824684 |      0.775249092664908 |   1.00e-12 |   1.11e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  183 |      1.252138588131964 |      3.031217910610900 |      3.031217910611900 |      3.031218202788424 |   1.00e-12 |   2.92e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  184 |      0.155349426884814 |      0.156611315359546 |      0.156611315360546 |      0.156611315348163 |   1.00e-12 |   1.14e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
  185 |     -0.983125966449611 |     -1.501080328845040 |     -1.501080328844040 |     -1.501147375381616 |   1.00e-12 |   6.70e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  186 |     -0.314796579516137 |     -0.325624439466621 |     -0.325624439465621 |     -0.325624411687111 |   1.00e-12 |   2.78e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  187 |      0.740509226785109 |      0.914023753442649 |      0.914023753443649 |      0.913605363302164 |   1.00e-12 |   4.18e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  188 |     -1.006844924834818 |     -1.581108168410831 |     -1.581108168409831 |     -1.581154846952218 |   1.00e-12 |   4.67e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  189 |     -1.095940442918491 |     -1.945185091347613 |     -1.945185091346611 |     -1.945195308207317 |   1.00e-12 |   1.02e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  190 |      1.163355363399984 |      2.317002405360329 |      2.317002405361326 |      2.317005025993692 |   9.97e-13 |   2.62e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  191 |      0.016804857528132 |      0.016806439622233 |      0.016806439623233 |      0.016806439622233 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
  192 |     -0.682291683763345 |     -0.812458710903313 |     -0.812458710902313 |     -0.812295756949617 |   1.00e-12 |   1.63e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  193 |      0.725107559573056 |      0.886145182172448 |      0.886145182173448 |      0.885817015569343 |   1.00e-12 |   3.28e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  194 |     -1.214711527572252 |     -2.688609277995802 |     -2.688609277994802 |     -2.688610066215395 |   1.00e-12 |   7.88e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  195 |      0.446528617021718 |      0.478780812703335 |      0.478780812704335 |      0.478779455863277 |   1.00e-12 |   1.36e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  196 |      1.511128846488211 |     16.739654113655213 |     16.739654113656211 |     16.739654113655316 |   9.98e-13 |   1.03e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
  197 |     -0.745076203126116 |     -0.922441358197228 |     -0.922441358196228 |     -0.921992104172602 |   1.00e-12 |   4.49e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  198 |     -0.988627961053604 |     -1.519128893681485 |     -1.519128893680485 |     -1.519190624732584 |   1.00e-12 |   6.17e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  199 |     -0.572418607069664 |     -0.644386125725992 |     -0.644386125724992 |     -0.644364029275952 |   1.00e-12 |   2.21e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  200 |      0.222723651396714 |      0.226481020827686 |      0.226481020828686 |      0.226481020222565 |   1.00e-12 |   6.05e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  201 |      1.276283085931821 |      3.296689589577034 |      3.296689589578031 |      3.296689733935844 |   9.97e-13 |   1.44e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  202 |      0.114629914433936 |      0.115134647164356 |      0.115134647165356 |      0.115134647163956 |   1.00e-12 |   4.00e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
  203 |      0.049116286298085 |      0.049155820647603 |      0.049155820648603 |      0.049155820647603 |   1.00e-12 |   3.47e-17 | 0.0000000000 | 0.0000000000 | 0.0000000000
  204 |     -0.513043913461736 |     -0.563361843611751 |     -0.563361843610751 |     -0.563355412538487 |   1.00e-12 |   6.43e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  205 |      0.558788275418260 |      0.625262803644127 |      0.625262803645127 |      0.625245974066316 |   9.99e-13 |   1.68e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  206 |      0.450653940048271 |      0.483861852442169 |      0.483861852443169 |      0.483860348709662 |   1.00e-12 |   1.50e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  207 |     -1.405887605492172 |     -6.008891177264985 |     -6.008891177263977 |     -6.008891178058719 |   1.01e-12 |   7.94e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  208 |     -0.013843996069791 |     -0.013844880566951 |     -0.013844880565951 |     -0.013844880566951 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
  209 |      0.006289931435755 |      0.006290014387084 |      0.006290014388084 |      0.006290014387084 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
  210 |     -0.889792598062467 |     -1.234076061661009 |     -1.234076061660010 |     -1.234318961377131 |   1.00e-12 |   2.43e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  211 |      0.909586955847299 |      1.285273435576048 |      1.285273435577048 |      1.285461400131282 |   1.00e-12 |   1.88e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  212 |      0.631413785440760 |      0.731282330573251 |      0.731282330574251 |      0.731215097131831 |   1.00e-12 |   6.72e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  213 |     -0.383924175133350 |     -0.403970088747597 |     -0.403970088746597 |     -0.403969836954714 |   1.00e-12 |   2.52e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  214 |      0.472325858344948 |      0.510895361530778 |      0.510895361531778 |      0.510892818168652 |   1.00e-12 |   2.54e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  215 |     -0.379025932160642 |     -0.398283698957804 |     -0.398283698956804 |     -0.398283480683529 |   1.00e-12 |   2.18e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  216 |      0.925380881672349 |      1.328029264302184 |      1.328029264303184 |      1.328181528610905 |   1.00e-12 |   1.52e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  217 |      1.420621349867243 |      6.608765225004656 |      6.608765225005651 |      6.608765225346948 |   9.95e-13 |   3.42e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  218 |     -0.036325231337835 |     -0.036341217094510 |     -0.036341217093510 |     -0.036341217094510 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
  219 |      0.776539211826480 |      0.982437225179072 |      0.982437225180071 |      0.981710963933840 |   9.99e-13 |   7.26e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  220 |      1.358431513587939 |      4.637875994186839 |      4.637875994187836 |      4.637876001880803 |   9.97e-13 |   7.69e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  221 |      1.264052739852656 |      3.157156814014010 |      3.157156814015012 |      3.157157021792406 |   1.00e-12 |   2.08e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  222 |     -1.536219965225281 |    -28.909966653438129 |    -28.909966653437099 |    -28.909966653438179 |   1.03e-12 |   4.97e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  223 |      1.453785058943053 |      8.507146090305866 |      8.507146090306854 |      8.507146090342186 |   9.88e-13 |   3.63e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
  224 |      0.469510579982209 |      0.507350345379085 |      0.507350345380085 |      0.507347966700981 |   1.00e-12 |   2.38e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  225 |     -0.248033744417997 |     -0.253248515097955 |     -0.253248515096955 |     -0.253248513111053 |   1.00e-12 |   1.99e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  226 |     -0.443862697109197 |     -0.475507950824645 |     -0.475507950823645 |     -0.475506681808291 |   1.00e-12 |   1.27e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  227 |      0.094910730265349 |      0.095196747656922 |      0.095196747657922 |      0.095196747656872 |   1.00e-12 |   5.01e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  228 |     -0.854937929564263 |     -1.149733394636214 |     -1.149733394635212 |     -1.150107617828017 |   1.00e-12 |   3.74e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  229 |      0.795978476929854 |      1.021387713857653 |      1.021387713858652 |      1.022126578799417 |   1.00e-12 |   7.39e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  230 |      0.482600466370630 |      0.523920617992842 |      0.523920617993841 |      0.523917381183373 |   1.00e-12 |   3.24e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  231 |      0.100252174222947 |      0.100589391408267 |      0.100589391409267 |      0.100589391408176 |   1.00e-12 |   9.15e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  232 |      0.054201178309806 |      0.054254317579204 |      0.054254317580204 |      0.054254317579204 |   1.00e-12 |   1.04e-16 | 0.0000000000 | 0.0000000000 | 0.0000000000
  233 |      0.656009353725983 |      0.769730254836643 |      0.769730254837643 |      0.769626301131562 |   1.00e-12 |   1.04e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  234 |      1.313571682546112 |      3.801530228040405 |      3.801530228041405 |      3.801530270969557 |   1.00e-12 |   4.29e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  235 |     -1.401646869390062 |     -5.855440474225325 |     -5.855440474224324 |     -5.855440475222461 |   1.00e-12 |   9.97e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  236 |     -0.166562925968205 |     -0.168120543562138 |     -0.168120543561138 |     -0.168120543537598 |   1.00e-12 |   2.45e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
  237 |     -0.031423441339580 |     -0.031433788270506 |     -0.031433788269506 |     -0.031433788270506 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
  238 |      0.005238239892575 |      0.005238287804063 |      0.005238287805063 |      0.005238287804063 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
  239 |      0.610690968276402 |      0.699947857069256 |      0.699947857070256 |      0.699901852939570 |   1.00e-12 |   4.60e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  240 |     -1.531060671942638 |    -25.153068217593102 |    -25.153068217592132 |    -25.153068217593141 |   9.70e-13 |   3.91e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  241 |     -0.434218809642336 |     -0.463737118193120 |     -0.463737118192120 |     -0.463736125282334 |   1.00e-12 |   9.93e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  242 |      1.013854589763674 |      1.605916675976797 |      1.605916675977796 |      1.605958488161007 |   9.99e-13 |   4.18e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  243 |     -1.539921273585156 |    -32.378315810817732 |    -32.378315810816723 |    -32.378315810817796 |   1.01e-12 |   6.39e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  244 |     -1.519705248061076 |    -19.555855422647237 |    -19.555855422646243 |    -19.555855422647284 |   9.95e-13 |   4.62e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  245 |      1.391647659590884 |      5.522111739963200 |      5.522111739964195 |      5.522111741633670 |   9.96e-13 |   1.67e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  246 |     -0.986092117550576 |     -1.510773121558127 |     -1.510773121557128 |     -1.510837254576134 |   1.00e-12 |   6.41e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  247 |     -1.477346950410462 |    -10.669813045487370 |    -10.669813045486329 |    -10.669813045492182 |   1.04e-12 |   4.81e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
  248 |     -0.636034660663689 |     -0.738398426121305 |     -0.738398426120306 |     -0.738325371016219 |   1.00e-12 |   7.31e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  249 |      0.357152312853410 |      0.373155179052845 |      0.373155179053845 |      0.373155066324439 |   1.00e-12 |   1.13e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  250 |      0.544603155586457 |      0.605704122959933 |      0.605704122960932 |      0.605691531034900 |   9.99e-13 |   1.26e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  251 |      1.268086798244137 |      3.201971926067291 |      3.201971926068291 |      3.201972110632592 |   1.00e-12 |   1.85e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  252 |     -0.279905024088394 |     -0.287451499318562 |     -0.287451499317562 |     -0.287451491755048 |   1.00e-12 |   7.56e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
